,latitude,longitude,postalCode,Date,Hour,make,model,year,soakTime,day_night
127,33.178,-96.888,75034,7/1/2019,13,CHEVROLET,MALIBU,2017,22,dtime
128,33.107,-96.811,75034,7/9/2019,13,CHEVROLET,MALIBU,2017,13.81666667,dtime
129,33.173,-96.853,75034,7/8/2019,13,CHEVROLET,MALIBU,2017,18.91666667,dtime
130,33.176,-96.841,75034,7/17/2019,13,CHEVROLET,MALIBU,2017,22.81666667,dtime
131,33.14,-96.803,75034,7/19/2019,13,CHEVROLET,MALIBU,2017,22.38333333,dtime
132,33.176,-96.888,75034,7/13/2019,13,CHEVROLET,MALIBU,2017,12.08333333,dtime
133,33.107,-96.811,75034,7/26/2019,13,CHEVROLET,MALIBU,2017,21.96666667,dtime
134,33.147,-96.807,75034,7/1/2019,13,CHEVROLET,MALIBU,2017,12.36666667,dtime
135,33.22,-96.877,75034,7/7/2019,13,CHEVROLET,MALIBU,2017,16.38333333,dtime
136,33.174,-96.804,75034,7/11/2019,13,CHEVROLET,MALIBU,2017,6.6,dtime
137,33.112,-96.804,75034,7/27/2019,13,CHEVROLET,MALIBU,2017,27.88333333,dtime
138,33.145,-96.892,75034,7/12/2019,13,CHEVROLET,MALIBU,2017,18.33333333,dtime
139,33.108,-96.806,75034,7/6/2019,13,CHEVROLET,MALIBU,2017,12.98333333,dtime
140,33.108,-96.806,75034,7/6/2019,13,CHEVROLET,MALIBU,2017,9.6,dtime
141,33.125,-96.892,75034,7/3/2019,13,CHEVROLET,MALIBU,2017,14.53333333,dtime
142,33.152,-96.802,75034,7/5/2019,13,CHEVROLET,MALIBU,2017,19.25,dtime
143,33.166,-96.849,75034,7/6/2019,13,CHEVROLET,MALIBU,2017,8.3,dtime
144,33.166,-96.849,75034,7/12/2019,13,CHEVROLET,MALIBU,2017,22.91666667,dtime
145,33.106,-96.814,75034,7/14/2019,13,CHEVROLET,MALIBU,2017,28.21666667,dtime
146,33.106,-96.814,75034,7/18/2019,13,CHEVROLET,MALIBU,2017,23.53333333,dtime
147,33.161,-96.868,75034,7/22/2019,13,CHEVROLET,MALIBU,2017,29.36666667,dtime
148,33.161,-96.868,75034,7/25/2019,13,CHEVROLET,MALIBU,2017,8.766666667,dtime
149,33.152,-96.862,75034,7/29/2019,13,CHEVROLET,MALIBU,2017,29.96666667,dtime
150,32.574,-96.858,75115,7/12/2019,13,CHEVROLET,MALIBU,2017,7.466666667,dtime
151,32.567,-96.858,75115,7/14/2019,13,CHEVROLET,MALIBU,2017,9.183333333,dtime
152,32.567,-96.859,75115,7/18/2019,13,CHEVROLET,MALIBU,2017,10.81666667,dtime
153,32.572,-96.825,75115,7/24/2019,13,CHEVROLET,MALIBU,2017,18.36666667,dtime
154,32.567,-96.858,75115,7/25/2019,13,CHEVROLET,MALIBU,2017,20.61666667,dtime
155,32.567,-96.858,75115,7/26/2019,13,CHEVROLET,MALIBU,2017,25.41666667,dtime
156,32.595,-96.821,75115,7/26/2019,13,CHEVROLET,MALIBU,2017,15.68333333,dtime
157,32.605,-96.833,75115,7/7/2019,13,CHEVROLET,MALIBU,2017,14.75,dtime
158,32.605,-96.833,75115,7/14/2019,13,CHEVROLET,MALIBU,2017,24.45,dtime
159,32.588,-96.827,75115,7/2/2019,13,CHEVROLET,MALIBU,2017,10.93333333,dtime
160,32.591,-96.827,75115,7/2/2019,13,CHEVROLET,MALIBU,2017,15.66666667,dtime
161,32.591,-96.827,75115,7/12/2019,13,CHEVROLET,MALIBU,2017,7.55,dtime
