,latitude,longitude,postalCode,Date,Hour,make,model,year,soakTime,day_night
167,33.097,-96.815,75034,10/1/2019,17,CHEVROLET,MALIBU,2017,26.4,dtime
168,33.12,-96.805,75034,10/14/2019,17,CHEVROLET,MALIBU,2017,9.916666667,dtime
169,33.221,-96.797,75034,10/11/2019,17,CHEVROLET,MALIBU,2017,17.96666667,dtime
170,33.22,-96.878,75034,10/18/2019,17,CHEVROLET,MALIBU,2017,11.01666667,dtime
171,33.22,-96.878,75034,10/30/2019,17,CHEVROLET,MALIBU,2017,6.533333333,dtime
172,33.106,-96.812,75034,10/16/2019,17,CHEVROLET,MALIBU,2017,23.41666667,dtime
173,33.169,-96.888,75034,10/19/2019,17,CHEVROLET,MALIBU,2017,10.91666667,dtime
174,33.175,-96.842,75034,10/3/2019,17,CHEVROLET,MALIBU,2017,16.53333333,dtime
175,33.174,-96.844,75034,10/9/2019,17,CHEVROLET,MALIBU,2017,23.05,dtime
176,33.22,-96.877,75034,10/14/2019,17,CHEVROLET,MALIBU,2017,16.01666667,dtime
177,33.174,-96.835,75034,10/23/2019,17,CHEVROLET,MALIBU,2017,24.63333333,dtime
178,33.173,-96.838,75034,10/23/2019,17,CHEVROLET,MALIBU,2017,19.13333333,dtime
179,33.216,-96.87,75034,10/24/2019,17,CHEVROLET,MALIBU,2017,17.5,dtime
180,33.174,-96.835,75034,10/24/2019,17,CHEVROLET,MALIBU,2017,23.31666667,dtime
181,33.159,-96.839,75034,10/16/2019,17,CHEVROLET,MALIBU,2017,29.41666667,dtime
182,33.114,-96.807,75034,10/5/2019,17,CHEVROLET,MALIBU,2017,16.4,dtime
183,33.154,-96.872,75034,10/27/2019,17,CHEVROLET,MALIBU,2017,16.81666667,dtime
184,33.107,-96.813,75034,10/16/2019,17,CHEVROLET,MALIBU,2017,7.933333333,dtime
185,33.22,-96.877,75034,10/16/2019,17,CHEVROLET,MALIBU,2017,13.31666667,dtime
186,33.114,-96.851,75034,10/2/2019,17,CHEVROLET,MALIBU,2017,12.95,dtime
187,33.117,-96.841,75034,10/3/2019,17,CHEVROLET,MALIBU,2017,16.31666667,dtime
188,33.117,-96.841,75034,10/15/2019,17,CHEVROLET,MALIBU,2017,19.31666667,dtime
189,33.12,-96.87,75034,10/5/2019,17,CHEVROLET,MALIBU,2017,16.21666667,dtime
190,33.107,-96.813,75034,10/20/2019,17,CHEVROLET,MALIBU,2017,13.31666667,dtime
191,33.113,-96.829,75034,10/30/2019,17,CHEVROLET,MALIBU,2017,16.86666667,dtime
192,33.152,-96.889,75034,10/12/2019,17,CHEVROLET,MALIBU,2017,26.3,dtime
193,33.15,-96.849,75034,10/26/2019,17,CHEVROLET,MALIBU,2017,9.2,dtime
194,33.179,-96.888,75034,10/17/2019,17,CHEVROLET,MALIBU,2017,17.75,dtime
195,33.145,-96.89,75034,10/26/2019,17,CHEVROLET,MALIBU,2017,7.466666667,dtime
196,32.796,-96.628,75150,10/19/2019,17,CHEVROLET,MALIBU,2017,19.58333333,dtime
197,32.823,-96.646,75150,10/7/2019,17,CHEVROLET,MALIBU,2017,13.9,dtime
198,32.836,-96.596,75150,10/31/2019,17,CHEVROLET,MALIBU,2017,7.1,dtime
199,32.81,-96.613,75150,10/4/2019,17,CHEVROLET,MALIBU,2017,7.85,dtime
200,32.813,-96.609,75150,10/27/2019,17,CHEVROLET,MALIBU,2017,8,dtime
201,32.813,-96.624,75150,10/9/2019,17,CHEVROLET,MALIBU,2017,21.15,dtime
202,32.824,-96.624,75150,10/16/2019,17,CHEVROLET,MALIBU,2017,7.766666667,dtime
203,32.824,-96.623,75150,10/27/2019,17,CHEVROLET,MALIBU,2017,9.1,dtime
204,32.825,-96.622,75150,10/16/2019,17,CHEVROLET,MALIBU,2017,21.76666667,dtime
205,32.825,-96.622,75150,10/27/2019,17,CHEVROLET,MALIBU,2017,19.31666667,dtime
