,latitude,longitude,postalCode,Date,Hour,make,model,year,soakTime,day_night
274,30.33,-95.489,77304,7/28/2019,16,CHEVROLET,MALIBU,2017,14.16666667,dtime
275,29.787,-95.532,77024,7/28/2019,16,CHEVROLET,MALIBU,2017,16.98333333,dtime
276,29.965,-95.43,77067,7/28/2019,16,CHEVROLET,MALIBU,2017,10.33333333,dtime
277,30.045,-95.348,77373,7/28/2019,16,CHEVROLET,MALIBU,2017,13.48333333,dtime
278,30.049,-95.388,77373,7/28/2019,16,CHEVROLET,MALIBU,2017,8.133333333,dtime
279,30.335,-95.481,77301,7/28/2019,16,CHEVROLET,MALIBU,2017,18.16666667,dtime
280,29.546,-95.29,77584,7/28/2019,16,CHEVROLET,MALIBU,2017,6.366666667,dtime
281,30.317,-95.475,77301,7/28/2019,16,CHEVROLET,MALIBU,2017,9.7,dtime
282,29.768,-95.301,77020,7/28/2019,16,CHEVROLET,MALIBU,2017,26.15,dtime
283,29.741,-95.442,77027,7/28/2019,16,CHEVROLET,MALIBU,2017,29.7,dtime
284,29.737,-95.571,77042,7/28/2019,16,CHEVROLET,MALIBU,2017,14.43333333,dtime
285,29.923,-95.414,77037,7/28/2019,16,CHEVROLET,MALIBU,2017,21.11666667,dtime
286,29.738,-95.569,77042,7/28/2019,16,CHEVROLET,MALIBU,2017,20.35,dtime
287,29.844,-95.259,77028,7/28/2019,16,CHEVROLET,MALIBU,2017,26.2,dtime
288,29.793,-95.187,77015,7/28/2019,16,CHEVROLET,MALIBU,2017,19.8,dtime
289,29.86,-95.384,77076,7/28/2019,16,CHEVROLET,MALIBU,2017,6.783333333,dtime
290,29.655,-95.571,77477,7/28/2019,16,CHEVROLET,MALIBU,2017,6.65,dtime
291,30.079,-95.565,77375,7/28/2019,16,CHEVROLET,MALIBU,2017,19.3,dtime
292,29.741,-95.443,77027,7/28/2019,16,CHEVROLET,MALIBU,2017,21.18333333,dtime
293,29.912,-95.586,77064,7/28/2019,16,CHEVROLET,MALIBU,2017,8.1,dtime
294,29.719,-95.379,77004,7/28/2019,16,CHEVROLET,MALIBU,2017,26.65,dtime
295,29.812,-95.165,77049,7/28/2019,16,CHEVROLET,MALIBU,2017,15.7,dtime
296,29.877,-95.539,77040,7/28/2019,16,CHEVROLET,MALIBU,2017,23.15,dtime
297,29.866,-95.486,77040,7/28/2019,16,CHEVROLET,MALIBU,2017,21.31666667,dtime
298,29.82,-95.306,77028,7/28/2019,16,CHEVROLET,MALIBU,2017,15.98333333,dtime
299,30.422,-95.62,77356,7/28/2019,16,CHEVROLET,MALIBU,2017,27.16666667,dtime
300,29.536,-95.517,77459,7/28/2019,16,CHEVROLET,MALIBU,2017,27.48333333,dtime
301,29.682,-95.368,77021,7/28/2019,16,CHEVROLET,MALIBU,2017,29.33333333,dtime
302,30.314,-95.473,77301,7/28/2019,16,CHEVROLET,MALIBU,2017,25.7,dtime
303,29.692,-95.1,77536,7/28/2019,16,CHEVROLET,MALIBU,2017,7.583333333,dtime
304,29.736,-95.404,77006,7/28/2019,16,CHEVROLET,MALIBU,2017,14.06666667,dtime
305,30.078,-95.516,77379,7/28/2019,16,CHEVROLET,MALIBU,2017,8.066666667,dtime
306,30.747,-95.508,77320,7/28/2019,16,CHEVROLET,MALIBU,2017,11.13333333,dtime
307,29.554,-95.118,77058,7/28/2019,16,CHEVROLET,MALIBU,2017,12.16666667,dtime
308,29.652,-95.155,77505,7/28/2019,16,CHEVROLET,MALIBU,2017,11.48333333,dtime
309,30.073,-95.245,77365,7/28/2019,16,CHEVROLET,MALIBU,2017,29.46666667,dtime
310,30.119,-95.381,77386,7/28/2019,16,CHEVROLET,MALIBU,2017,17.46666667,dtime
311,29.831,-95.349,77093,7/28/2019,16,CHEVROLET,MALIBU,2017,10.91666667,dtime
312,29.737,-95.604,77077,7/28/2019,16,CHEVROLET,MALIBU,2017,6.366666667,dtime
313,29.937,-95.557,77064,7/28/2019,16,CHEVROLET,MALIBU,2017,17.18333333,dtime
314,29.79,-95.334,77026,7/28/2019,16,CHEVROLET,MALIBU,2017,13.51666667,dtime
315,29.702,-95.35,77021,7/28/2019,16,CHEVROLET,MALIBU,2017,20.1,dtime
316,29.921,-95.494,77086,7/28/2019,16,CHEVROLET,MALIBU,2017,9.05,dtime
317,30.339,-95.095,77327,7/28/2019,16,CHEVROLET,MALIBU,2017,16.31666667,dtime
318,29.82,-95.467,77092,7/28/2019,16,CHEVROLET,MALIBU,2017,9.4,dtime
319,29.654,-95.369,77051,7/28/2019,16,CHEVROLET,MALIBU,2017,29.76666667,dtime
320,29.613,-95.445,77045,7/28/2019,16,CHEVROLET,MALIBU,2017,7.983333333,dtime
321,30.076,-95.52,77379,7/28/2019,16,CHEVROLET,MALIBU,2017,10.01666667,dtime
322,30.067,-95.436,77373,7/28/2019,16,CHEVROLET,MALIBU,2017,15.58333333,dtime
323,29.823,-95.489,77055,7/28/2019,16,CHEVROLET,MALIBU,2017,8.133333333,dtime
324,29.548,-95.098,77598,7/28/2019,16,CHEVROLET,MALIBU,2017,21.26666667,dtime
325,29.827,-94.849,77523,7/28/2019,16,CHEVROLET,MALIBU,2017,9.666666667,dtime
326,29.797,-95.545,77043,7/28/2019,16,CHEVROLET,MALIBU,2017,8.733333333,dtime
327,29.954,-95.546,77064,7/28/2019,16,CHEVROLET,MALIBU,2017,16.4,dtime
328,29.739,-95.234,77547,7/28/2019,16,CHEVROLET,MALIBU,2017,10.81666667,dtime
329,30.073,-95.502,77388,7/28/2019,16,CHEVROLET,MALIBU,2017,16.01666667,dtime
330,30.277,-95.557,77316,7/28/2019,16,CHEVROLET,MALIBU,2017,7.466666667,dtime
331,29.637,-95.23,77034,7/28/2019,16,CHEVROLET,MALIBU,2017,26.23333333,dtime
332,29.637,-95.23,77034,7/28/2019,16,CHEVROLET,MALIBU,2017,17,dtime
333,29.892,-95.32,77039,7/28/2019,16,CHEVROLET,MALIBU,2017,10.58333333,dtime
334,29.752,-95.575,77042,7/28/2019,16,CHEVROLET,MALIBU,2017,9.466666667,dtime
335,29.868,-95.328,77093,7/28/2019,16,CHEVROLET,MALIBU,2017,22.25,dtime
336,29.868,-95.328,77093,7/28/2019,16,CHEVROLET,MALIBU,2017,10.95,dtime
337,29.76,-95.559,77024,7/28/2019,16,CHEVROLET,MALIBU,2017,12.13333333,dtime
338,30.33,-95.48,77301,7/28/2019,16,CHEVROLET,MALIBU,2017,23.96666667,dtime
339,29.734,-95.605,77077,7/28/2019,16,CHEVROLET,MALIBU,2017,19.4,dtime
340,30.185,-95.49,77381,7/28/2019,16,CHEVROLET,MALIBU,2017,9.4,dtime
341,29.672,-95.26,77017,7/28/2019,16,CHEVROLET,MALIBU,2017,28.1,dtime
342,30.335,-95.095,77327,7/28/2019,16,CHEVROLET,MALIBU,2017,14.38333333,dtime
343,30.421,-95.494,77318,7/28/2019,16,CHEVROLET,MALIBU,2017,7.05,dtime
344,29.753,-95.354,77002,7/28/2019,16,CHEVROLET,MALIBU,2017,10.45,dtime
345,29.957,-95.486,77066,7/28/2019,16,CHEVROLET,MALIBU,2017,7.033333333,dtime
346,29.982,-95.51,77066,7/28/2019,16,CHEVROLET,MALIBU,2017,17.96666667,dtime
347,30.115,-95.229,77365,7/28/2019,16,CHEVROLET,MALIBU,2017,18.16666667,dtime
348,29.728,-95.617,77082,7/28/2019,16,CHEVROLET,MALIBU,2017,19.95,dtime
349,29.993,-95.492,77014,7/28/2019,16,CHEVROLET,MALIBU,2017,18.66666667,dtime
350,29.848,-95.393,77022,7/28/2019,16,CHEVROLET,MALIBU,2017,17.05,dtime
351,29.611,-95.229,77089,7/28/2019,16,CHEVROLET,MALIBU,2017,13.75,dtime
352,29.548,-95.053,77565,7/28/2019,16,CHEVROLET,MALIBU,2017,25.2,dtime
353,29.98,-95.216,77396,7/28/2019,16,CHEVROLET,MALIBU,2017,19.25,dtime
354,30.077,-95.513,77379,7/28/2019,16,CHEVROLET,MALIBU,2017,25.01666667,dtime
355,30.078,-95.516,77379,7/28/2019,16,CHEVROLET,MALIBU,2017,20.46666667,dtime
356,29.767,-95.54,77024,7/28/2019,16,CHEVROLET,MALIBU,2017,23.9,dtime
357,29.917,-95.414,77037,7/28/2019,16,CHEVROLET,MALIBU,2017,27.26666667,dtime
358,29.687,-95.364,77021,7/28/2019,16,CHEVROLET,MALIBU,2017,12.2,dtime
359,30.041,-94.894,77535,7/28/2019,16,CHEVROLET,MALIBU,2017,6.4,dtime
360,29.627,-95.464,77045,7/28/2019,16,CHEVROLET,MALIBU,2017,8.3,dtime
361,29.784,-95.59,77079,7/28/2019,16,CHEVROLET,MALIBU,2017,7.483333333,dtime
362,30.136,-95.551,77375,7/28/2019,16,CHEVROLET,MALIBU,2017,24.05,dtime
363,29.856,-95.506,77040,7/28/2019,16,CHEVROLET,MALIBU,2017,14.06666667,dtime
364,29.662,-95.235,77587,7/28/2019,16,CHEVROLET,MALIBU,2017,7.166666667,dtime
365,29.726,-95.428,77005,7/28/2019,16,CHEVROLET,MALIBU,2017,10.03333333,dtime
366,29.701,-95.346,77021,7/28/2019,16,CHEVROLET,MALIBU,2017,29.9,dtime
367,29.664,-95.12,77505,7/28/2019,16,CHEVROLET,MALIBU,2017,17.66666667,dtime
368,29.861,-95.222,77044,7/28/2019,16,CHEVROLET,MALIBU,2017,9.933333333,dtime
369,29.744,-95.366,77002,7/28/2019,16,CHEVROLET,MALIBU,2017,8.033333333,dtime
370,29.997,-95.194,77346,7/28/2019,16,CHEVROLET,MALIBU,2017,8.45,dtime
371,29.827,-94.849,77523,7/28/2019,16,CHEVROLET,MALIBU,2017,25.81666667,dtime
372,29.536,-95.516,77459,7/28/2019,16,CHEVROLET,MALIBU,2017,7.15,dtime
373,29.707,-95.588,77072,7/28/2019,16,CHEVROLET,MALIBU,2017,26.55,dtime
374,29.664,-95.189,77502,7/28/2019,16,CHEVROLET,MALIBU,2017,9.433333333,dtime
375,29.701,-95.36,77021,7/28/2019,16,CHEVROLET,MALIBU,2017,17.3,dtime
376,29.648,-95.161,77505,7/28/2019,16,CHEVROLET,MALIBU,2017,15.71666667,dtime
377,29.801,-95.448,77008,7/14/2019,16,CHEVROLET,MALIBU,2017,12.61666667,dtime
378,30.158,-94.74,77561,7/14/2019,16,CHEVROLET,MALIBU,2017,13.78333333,dtime
379,29.724,-95.459,77401,7/14/2019,16,CHEVROLET,MALIBU,2017,8.35,dtime
380,29.757,-95.36,77002,7/14/2019,16,CHEVROLET,MALIBU,2017,17.58333333,dtime
381,29.601,-95.264,77075,7/14/2019,16,CHEVROLET,MALIBU,2017,27.88333333,dtime
382,29.871,-95.405,77037,7/14/2019,16,CHEVROLET,MALIBU,2017,22.25,dtime
383,29.738,-95.493,77057,7/14/2019,16,CHEVROLET,MALIBU,2017,10.75,dtime
384,29.696,-95.173,77503,7/14/2019,16,CHEVROLET,MALIBU,2017,7.766666667,dtime
385,29.894,-95.065,77532,7/14/2019,16,CHEVROLET,MALIBU,2017,25.2,dtime
386,29.984,-95.538,77379,7/14/2019,16,CHEVROLET,MALIBU,2017,18.08333333,dtime
387,29.676,-95.192,77502,7/14/2019,16,CHEVROLET,MALIBU,2017,6.866666667,dtime
388,29.754,-95.57,77042,7/14/2019,16,CHEVROLET,MALIBU,2017,29.18333333,dtime
389,29.807,-95.344,77009,7/14/2019,16,CHEVROLET,MALIBU,2017,12.2,dtime
390,29.996,-95.575,77070,7/14/2019,16,CHEVROLET,MALIBU,2017,25.48333333,dtime
391,29.703,-95.395,77030,7/14/2019,16,CHEVROLET,MALIBU,2017,21.15,dtime
392,30.165,-95.465,77380,7/14/2019,16,CHEVROLET,MALIBU,2017,16.98333333,dtime
393,29.977,-95.195,77346,7/14/2019,16,CHEVROLET,MALIBU,2017,6.666666667,dtime
394,29.713,-95.316,77023,7/14/2019,16,CHEVROLET,MALIBU,2017,7.6,dtime
395,29.781,-95.598,77079,7/14/2019,16,CHEVROLET,MALIBU,2017,12.3,dtime
396,29.903,-95.466,77038,7/14/2019,16,CHEVROLET,MALIBU,2017,9.6,dtime
397,29.864,-95.207,77044,7/14/2019,16,CHEVROLET,MALIBU,2017,12.03333333,dtime
398,30.022,-95.383,77073,7/14/2019,16,CHEVROLET,MALIBU,2017,17.21666667,dtime
399,30.021,-95.38,77073,7/14/2019,16,CHEVROLET,MALIBU,2017,12.7,dtime
400,29.804,-95.368,77009,7/14/2019,16,CHEVROLET,MALIBU,2017,7.35,dtime
401,29.762,-95.42,77007,7/14/2019,16,CHEVROLET,MALIBU,2017,9.016666667,dtime
402,29.723,-95.442,77401,7/14/2019,16,CHEVROLET,MALIBU,2017,10.73333333,dtime
403,29.723,-95.44,77401,7/14/2019,16,CHEVROLET,MALIBU,2017,12.65,dtime
404,29.798,-95.449,77008,7/14/2019,16,CHEVROLET,MALIBU,2017,26.41666667,dtime
405,29.603,-95.215,77034,7/14/2019,16,CHEVROLET,MALIBU,2017,13.56666667,dtime
406,29.629,-95.237,77034,7/14/2019,16,CHEVROLET,MALIBU,2017,7,dtime
407,29.57,-95.138,77062,7/14/2019,16,CHEVROLET,MALIBU,2017,13.78333333,dtime
408,30.049,-95.183,77339,7/14/2019,16,CHEVROLET,MALIBU,2017,7.033333333,dtime
409,29.535,-95.516,77459,7/14/2019,16,CHEVROLET,MALIBU,2017,14.43333333,dtime
410,29.595,-95.527,77489,7/14/2019,16,CHEVROLET,MALIBU,2017,9.666666667,dtime
411,29.615,-95.494,77489,7/14/2019,16,CHEVROLET,MALIBU,2017,8.383333333,dtime
412,29.807,-95.165,77015,7/14/2019,16,CHEVROLET,MALIBU,2017,20.81666667,dtime
413,29.592,-95.488,77489,7/14/2019,16,CHEVROLET,MALIBU,2017,7.116666667,dtime
414,29.626,-95.367,77047,7/14/2019,16,CHEVROLET,MALIBU,2017,6.683333333,dtime
415,30.058,-95.6,77375,7/14/2019,16,CHEVROLET,MALIBU,2017,22.06666667,dtime
416,29.602,-95.266,77075,7/14/2019,16,CHEVROLET,MALIBU,2017,12.03333333,dtime
417,29.816,-95.486,77055,7/14/2019,16,CHEVROLET,MALIBU,2017,12.55,dtime
418,29.847,-95.352,77022,7/14/2019,16,CHEVROLET,MALIBU,2017,7.033333333,dtime
419,29.775,-95.561,77024,7/14/2019,16,CHEVROLET,MALIBU,2017,26.23333333,dtime
420,29.959,-95.564,77070,7/14/2019,16,CHEVROLET,MALIBU,2017,7.716666667,dtime
421,29.795,-95.194,77015,7/14/2019,16,CHEVROLET,MALIBU,2017,14.53333333,dtime
422,30.052,-95.184,77339,7/14/2019,16,CHEVROLET,MALIBU,2017,27.35,dtime
423,29.779,-95.113,77530,7/14/2019,16,CHEVROLET,MALIBU,2017,13.28333333,dtime
424,29.59,-95.212,77089,7/14/2019,16,CHEVROLET,MALIBU,2017,13.81666667,dtime
425,29.771,-95.184,77015,7/14/2019,16,CHEVROLET,MALIBU,2017,15.6,dtime
426,29.592,-95.623,77478,7/14/2019,16,CHEVROLET,MALIBU,2017,7.383333333,dtime
427,29.964,-95.474,77014,7/14/2019,16,CHEVROLET,MALIBU,2017,29.85,dtime
428,29.703,-95.567,77072,7/14/2019,16,CHEVROLET,MALIBU,2017,15.8,dtime
429,29.714,-95.577,77042,7/14/2019,16,CHEVROLET,MALIBU,2017,25.13333333,dtime
430,29.558,-95.262,77581,7/14/2019,16,CHEVROLET,MALIBU,2017,28.4,dtime
431,30.321,-95.488,77304,7/14/2019,16,CHEVROLET,MALIBU,2017,8.233333333,dtime
432,29.914,-95.488,77086,7/14/2019,16,CHEVROLET,MALIBU,2017,20.3,dtime
433,29.538,-95.145,77546,7/14/2019,16,CHEVROLET,MALIBU,2017,24.61666667,dtime
434,29.745,-95.288,77011,7/14/2019,16,CHEVROLET,MALIBU,2017,7.683333333,dtime
435,29.928,-95.595,77065,7/14/2019,16,CHEVROLET,MALIBU,2017,7.516666667,dtime
436,29.726,-95.427,77005,7/14/2019,16,CHEVROLET,MALIBU,2017,15.13333333,dtime
437,29.73,-95.543,77042,7/14/2019,16,CHEVROLET,MALIBU,2017,9.75,dtime
438,29.817,-95.324,77016,7/14/2019,16,CHEVROLET,MALIBU,2017,9.916666667,dtime
439,29.84,-95.327,77016,7/14/2019,16,CHEVROLET,MALIBU,2017,12.36666667,dtime
440,29.927,-95.499,77086,7/14/2019,16,CHEVROLET,MALIBU,2017,22.08333333,dtime
441,30.346,-95.481,77303,7/14/2019,16,CHEVROLET,MALIBU,2017,22.86666667,dtime
442,30.206,-95.458,77384,7/14/2019,16,CHEVROLET,MALIBU,2017,13.86666667,dtime
443,29.82,-95.058,77562,7/14/2019,16,CHEVROLET,MALIBU,2017,14.53333333,dtime
444,29.56,-95.349,77581,7/14/2019,16,CHEVROLET,MALIBU,2017,6.55,dtime
445,30.176,-95.465,77380,7/14/2019,16,CHEVROLET,MALIBU,2017,29.26666667,dtime
446,29.703,-95.299,77087,7/14/2019,16,CHEVROLET,MALIBU,2017,12.56666667,dtime
447,29.702,-95.297,77087,7/14/2019,16,CHEVROLET,MALIBU,2017,6.216666667,dtime
448,30.346,-95.481,77303,7/14/2019,16,CHEVROLET,MALIBU,2017,8.966666667,dtime
449,29.555,-95.373,77584,7/14/2019,16,CHEVROLET,MALIBU,2017,7.016666667,dtime
450,29.657,-95.529,77031,7/14/2019,16,CHEVROLET,MALIBU,2017,28.45,dtime
451,29.713,-95.353,77004,7/14/2019,16,CHEVROLET,MALIBU,2017,22.85,dtime
452,29.737,-95.502,77057,7/14/2019,16,CHEVROLET,MALIBU,2017,7.883333333,dtime
453,29.958,-95.548,77064,7/14/2019,16,CHEVROLET,MALIBU,2017,9.683333333,dtime
454,29.617,-95.356,77047,7/14/2019,16,CHEVROLET,MALIBU,2017,20.55,dtime
455,29.948,-95.42,77060,7/14/2019,16,CHEVROLET,MALIBU,2017,22.21666667,dtime
456,29.557,-95.264,77581,7/14/2019,16,CHEVROLET,MALIBU,2017,14.33333333,dtime
457,29.693,-95.277,77017,7/14/2019,16,CHEVROLET,MALIBU,2017,7.616666667,dtime
458,29.722,-95.382,77004,7/14/2019,16,CHEVROLET,MALIBU,2017,18.06666667,dtime
459,29.546,-95.108,77598,7/14/2019,16,CHEVROLET,MALIBU,2017,15.71666667,dtime
460,29.649,-95.145,77505,7/14/2019,16,CHEVROLET,MALIBU,2017,9.45,dtime
461,29.922,-95.58,77064,7/14/2019,16,CHEVROLET,MALIBU,2017,14.75,dtime
462,29.767,-95.587,77042,7/14/2019,16,CHEVROLET,MALIBU,2017,8.316666667,dtime
463,29.771,-95.603,77079,7/14/2019,16,CHEVROLET,MALIBU,2017,12.93333333,dtime
464,29.639,-95.4,77045,7/14/2019,16,CHEVROLET,MALIBU,2017,13.83333333,dtime
465,29.828,-94.849,77523,7/14/2019,16,CHEVROLET,MALIBU,2017,9.25,dtime
466,29.638,-95.245,77034,7/14/2019,16,CHEVROLET,MALIBU,2017,21.05,dtime
467,29.828,-94.849,77523,7/14/2019,16,CHEVROLET,MALIBU,2017,15.76666667,dtime
468,29.738,-95.536,77063,7/14/2019,16,CHEVROLET,MALIBU,2017,17.96666667,dtime
469,29.773,-95.613,77079,7/14/2019,16,CHEVROLET,MALIBU,2017,7.783333333,dtime
470,30.237,-94.969,77535,7/14/2019,16,CHEVROLET,MALIBU,2017,15.41666667,dtime
471,29.819,-95.403,77018,7/14/2019,16,CHEVROLET,MALIBU,2017,6,dtime
472,30.177,-95.536,77381,7/14/2019,16,CHEVROLET,MALIBU,2017,29.4,dtime
473,29.998,-95.479,77014,7/14/2019,16,CHEVROLET,MALIBU,2017,29.81666667,dtime
474,29.593,-95.598,77478,7/14/2019,16,CHEVROLET,MALIBU,2017,9.116666667,dtime
475,29.56,-95.271,77581,7/14/2019,16,CHEVROLET,MALIBU,2017,29.33333333,dtime
476,29.7,-95.573,77072,7/14/2019,16,CHEVROLET,MALIBU,2017,24.31666667,dtime
477,29.686,-95.148,77503,7/14/2019,16,CHEVROLET,MALIBU,2017,19.55,dtime
478,29.686,-95.463,77401,7/14/2019,16,CHEVROLET,MALIBU,2017,10.13333333,dtime
479,29.641,-95.158,77505,7/14/2019,16,CHEVROLET,MALIBU,2017,29.86666667,dtime
480,29.74,-94.952,77520,7/14/2019,16,CHEVROLET,MALIBU,2017,7.283333333,dtime
481,29.853,-95.509,77040,7/14/2019,16,CHEVROLET,MALIBU,2017,18.13333333,dtime
482,29.774,-95.384,77007,7/4/2019,16,CHEVROLET,MALIBU,2017,8.8,dtime
483,29.666,-95.097,77571,7/4/2019,16,CHEVROLET,MALIBU,2017,16.06666667,dtime
484,29.613,-95.445,77045,7/4/2019,16,CHEVROLET,MALIBU,2017,9.533333333,dtime
485,29.725,-95.486,77036,7/4/2019,16,CHEVROLET,MALIBU,2017,25.51666667,dtime
486,29.749,-95.5,77057,7/4/2019,16,CHEVROLET,MALIBU,2017,9.6,dtime
487,29.813,-95.318,77026,7/4/2019,16,CHEVROLET,MALIBU,2017,7.883333333,dtime
488,29.916,-95.08,77532,7/4/2019,16,CHEVROLET,MALIBU,2017,9.35,dtime
489,29.893,-95.479,77088,7/4/2019,16,CHEVROLET,MALIBU,2017,17.68333333,dtime
490,29.655,-95.356,77033,7/4/2019,16,CHEVROLET,MALIBU,2017,10.25,dtime
491,29.676,-95.238,77017,7/4/2019,16,CHEVROLET,MALIBU,2017,13.01666667,dtime
492,29.987,-95.308,77032,7/4/2019,16,CHEVROLET,MALIBU,2017,13.53333333,dtime
493,29.924,-95.198,77044,7/4/2019,16,CHEVROLET,MALIBU,2017,7.916666667,dtime
494,30.361,-95.225,77328,7/4/2019,16,CHEVROLET,MALIBU,2017,27.85,dtime
495,30.688,-95.559,77340,7/4/2019,16,CHEVROLET,MALIBU,2017,10.33333333,dtime
496,29.965,-95.543,77069,7/4/2019,16,CHEVROLET,MALIBU,2017,12.66666667,dtime
497,29.539,-95.296,77584,7/4/2019,16,CHEVROLET,MALIBU,2017,19.51666667,dtime
498,29.605,-95.615,77478,7/4/2019,16,CHEVROLET,MALIBU,2017,7.35,dtime
499,29.7,-95.182,77506,7/4/2019,16,CHEVROLET,MALIBU,2017,26.46666667,dtime
500,29.742,-95.464,77056,7/4/2019,16,CHEVROLET,MALIBU,2017,15.46666667,dtime
501,30.069,-95.223,77339,7/4/2019,16,CHEVROLET,MALIBU,2017,18.28333333,dtime
502,29.963,-95.478,77014,7/4/2019,16,CHEVROLET,MALIBU,2017,15.88333333,dtime
503,29.964,-95.479,77014,7/4/2019,16,CHEVROLET,MALIBU,2017,10.13333333,dtime
504,30.317,-95.475,77301,7/4/2019,16,CHEVROLET,MALIBU,2017,13.25,dtime
505,29.864,-95.207,77044,7/4/2019,16,CHEVROLET,MALIBU,2017,17.7,dtime
506,29.933,-95.367,77032,7/4/2019,16,CHEVROLET,MALIBU,2017,9.083333333,dtime
507,30.218,-95.565,77382,7/4/2019,16,CHEVROLET,MALIBU,2017,9.6,dtime
508,30.013,-95.318,77032,7/4/2019,16,CHEVROLET,MALIBU,2017,7.516666667,dtime
509,29.927,-95.204,77396,7/4/2019,16,CHEVROLET,MALIBU,2017,11.85,dtime
510,29.853,-95.51,77040,7/4/2019,16,CHEVROLET,MALIBU,2017,22.48333333,dtime
511,29.849,-95.318,77016,7/4/2019,16,CHEVROLET,MALIBU,2017,9.333333333,dtime
512,29.93,-95.04,77532,7/4/2019,16,CHEVROLET,MALIBU,2017,13.3,dtime
513,30.088,-95.522,77379,7/4/2019,16,CHEVROLET,MALIBU,2017,6.083333333,dtime
514,29.8,-95.332,77026,7/4/2019,16,CHEVROLET,MALIBU,2017,12.2,dtime
515,29.676,-95.358,77033,7/4/2019,16,CHEVROLET,MALIBU,2017,25.51666667,dtime
516,29.862,-95.208,77044,7/4/2019,16,CHEVROLET,MALIBU,2017,28.43333333,dtime
517,30.021,-95.527,77379,7/4/2019,16,CHEVROLET,MALIBU,2017,7.483333333,dtime
518,29.935,-95.225,77396,7/4/2019,16,CHEVROLET,MALIBU,2017,10.31666667,dtime
519,29.945,-95.218,77396,7/4/2019,16,CHEVROLET,MALIBU,2017,6.083333333,dtime
520,29.79,-95.201,77013,7/4/2019,16,CHEVROLET,MALIBU,2017,17.08333333,dtime
521,29.608,-95.494,77489,7/4/2019,16,CHEVROLET,MALIBU,2017,27.48333333,dtime
522,30.125,-95.445,77380,7/4/2019,16,CHEVROLET,MALIBU,2017,10.85,dtime
523,29.923,-95.198,77044,7/4/2019,16,CHEVROLET,MALIBU,2017,18.06666667,dtime
524,29.924,-95.197,77044,7/4/2019,16,CHEVROLET,MALIBU,2017,16.03333333,dtime
525,29.849,-95.275,77028,7/4/2019,16,CHEVROLET,MALIBU,2017,17.11666667,dtime
526,29.56,-95.348,77581,7/4/2019,16,CHEVROLET,MALIBU,2017,26.73333333,dtime
527,29.539,-95.328,77584,7/4/2019,16,CHEVROLET,MALIBU,2017,9.516666667,dtime
528,29.589,-95.184,77598,7/4/2019,16,CHEVROLET,MALIBU,2017,10.38333333,dtime
529,29.655,-95.355,77033,7/4/2019,16,CHEVROLET,MALIBU,2017,18.23333333,dtime
530,29.896,-95.065,77532,7/4/2019,16,CHEVROLET,MALIBU,2017,7.5,dtime
531,29.936,-95.492,77038,7/4/2019,16,CHEVROLET,MALIBU,2017,11.65,dtime
532,29.92,-95.508,77064,7/4/2019,16,CHEVROLET,MALIBU,2017,10.85,dtime
533,29.56,-95.565,77459,7/4/2019,16,CHEVROLET,MALIBU,2017,15.51666667,dtime
534,30.085,-95.449,77388,7/4/2019,16,CHEVROLET,MALIBU,2017,7.633333333,dtime
535,29.869,-95.057,77532,7/4/2019,16,CHEVROLET,MALIBU,2017,23.83333333,dtime
536,29.834,-95.319,77016,7/4/2019,16,CHEVROLET,MALIBU,2017,6.083333333,dtime
537,29.641,-95.58,77477,7/4/2019,16,CHEVROLET,MALIBU,2017,17.41666667,dtime
538,29.721,-95.547,77036,7/4/2019,16,CHEVROLET,MALIBU,2017,19.01666667,dtime
539,30.122,-95.4,77386,7/4/2019,16,CHEVROLET,MALIBU,2017,8.45,dtime
540,30.003,-95.532,77379,7/4/2019,16,CHEVROLET,MALIBU,2017,15.8,dtime
541,29.643,-95.243,77034,7/4/2019,16,CHEVROLET,MALIBU,2017,9,dtime
542,29.736,-95.61,77077,7/4/2019,16,CHEVROLET,MALIBU,2017,10.93333333,dtime
543,29.747,-95.606,77077,7/4/2019,16,CHEVROLET,MALIBU,2017,11.68333333,dtime
544,29.738,-95.617,77077,7/4/2019,16,CHEVROLET,MALIBU,2017,15.1,dtime
545,29.63,-95.237,77034,7/4/2019,16,CHEVROLET,MALIBU,2017,23.23333333,dtime
546,29.911,-95.584,77064,7/4/2019,16,CHEVROLET,MALIBU,2017,12.53333333,dtime
547,30.105,-94.858,77535,7/4/2019,16,CHEVROLET,MALIBU,2017,14.36666667,dtime
548,29.997,-95.164,77346,7/4/2019,16,CHEVROLET,MALIBU,2017,24.86666667,dtime
549,29.613,-95.223,77089,7/4/2019,16,CHEVROLET,MALIBU,2017,9.283333333,dtime
550,29.613,-95.223,77089,7/4/2019,16,CHEVROLET,MALIBU,2017,11.88333333,dtime
551,30.073,-95.545,77379,7/4/2019,16,CHEVROLET,MALIBU,2017,16.63333333,dtime
552,29.78,-95.365,77009,7/4/2019,16,CHEVROLET,MALIBU,2017,9.116666667,dtime
553,30.095,-95.276,77365,7/4/2019,16,CHEVROLET,MALIBU,2017,8.8,dtime
554,30.696,-95.536,77340,7/4/2019,16,CHEVROLET,MALIBU,2017,23.06666667,dtime
555,29.674,-95.155,77503,7/4/2019,16,CHEVROLET,MALIBU,2017,6.466666667,dtime
556,29.664,-95.139,77503,7/4/2019,16,CHEVROLET,MALIBU,2017,21.63333333,dtime
